13:39:22:089 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:245 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:286 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:335 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:367 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:376 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
