12:44:34:654 -> 0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:40:942 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=1.00, PA1=0.00, PA0=0.00
12:55:41:138 -> 821464,500,S0=105.87 mA, S1=118.12 mA, S2=104.82 mA, S3=79.43 mA, S4=62.72 mA
12:55:41:142 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:41:338 -> 821664,500,S0=66.43 mA, S1=124.40 mA, S2=105.10 mA, S3=77.27 mA, S4=64.32 mA
12:55:41:342 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:41:538 -> 821864,500,S0=66.27 mA, S1=116.90 mA, S2=106.25 mA, S3=51.33 mA, S4=63.22 mA
12:55:41:542 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:41:737 -> 822064,500,S0=46.95 mA, S1=173.98 mA, S2=105.12 mA, S3=52.00 mA, S4=78.27 mA
12:55:41:742 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:41:938 -> 822264,500,S0=50.35 mA, S1=120.27 mA, S2=106.22 mA, S3=103.52 mA, S4=63.83 mA
12:55:41:942 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:42:137 -> 822464,500,S0=94.82 mA, S1=115.77 mA, S2=106.12 mA, S3=73.90 mA, S4=61.80 mA
12:55:42:142 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:42:337 -> 822664,500,S0=46.43 mA, S1=126.25 mA, S2=106.20 mA, S3=76.75 mA, S4=68.52 mA
12:55:42:342 -> FSR Live: PB0=0.00, PA7=0.00, PA6=22.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:42:537 -> 822864,500,S0=45.93 mA, S1=119.57 mA, S2=106.25 mA, S3=119.50 mA, S4=63.88 mA
12:55:42:542 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:42:737 -> 823064,500,S0=46.88 mA, S1=75.37 mA, S2=105.10 mA, S3=121.32 mA, S4=67.37 mA
12:55:42:742 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:42:937 -> 823264,500,S0=103.30 mA, S1=120.50 mA, S2=105.68 mA, S3=76.35 mA, S4=62.25 mA
12:55:42:942 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:43:137 -> 823464,500,S0=100.62 mA, S1=82.05 mA, S2=105.35 mA, S3=79.00 mA, S4=66.20 mA
12:55:43:142 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=1.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=1.00
12:55:43:337 -> 823664,500,S0=67.22 mA, S1=121.18 mA, S2=105.70 mA, S3=71.00 mA, S4=66.47 mA
12:55:43:342 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:43:537 -> 823864,500,S0=66.20 mA, S1=120.45 mA, S2=105.18 mA, S3=56.93 mA, S4=64.87 mA
12:55:43:542 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:43:737 -> 824064,500,S0=65.87 mA, S1=124.00 mA, S2=105.05 mA, S3=118.87 mA, S4=64.52 mA
12:55:43:742 -> FSR Live: PB0=0.00, PA7=0.00, PA6=22.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=1.00
12:55:43:937 -> 824264,500,S0=67.35 mA, S1=120.32 mA, S2=106.10 mA, S3=50.70 mA, S4=64.37 mA
12:55:43:942 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:44:137 -> 824464,500,S0=69.30 mA, S1=119.57 mA, S2=105.10 mA, S3=122.22 mA, S4=64.37 mA
12:55:44:142 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:44:337 -> 824664,500,S0=65.22 mA, S1=121.37 mA, S2=105.27 mA, S3=75.70 mA, S4=66.32 mA
12:55:44:342 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=1.00
12:55:44:537 -> 824864,500,S0=68.80 mA, S1=51.65 mA, S2=105.70 mA, S3=55.25 mA, S4=66.65 mA
12:55:44:542 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:44:737 -> 825064,500,S0=45.60 mA, S1=123.77 mA, S2=105.30 mA, S3=77.82 mA, S4=66.95 mA
12:55:44:742 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:44:937 -> 825264,500,S0=104.32 mA, S1=115.52 mA, S2=105.27 mA, S3=78.52 mA, S4=66.35 mA
12:55:44:942 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:45:137 -> 825464,500,S0=46.13 mA, S1=123.05 mA, S2=106.15 mA, S3=79.80 mA, S4=62.60 mA
12:55:45:142 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=1.00, PA1=0.00, PA0=0.00
12:55:45:337 -> 825664,500,S0=64.50 mA, S1=119.25 mA, S2=105.32 mA, S3=52.35 mA, S4=68.47 mA
12:55:45:342 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:45:537 -> 825864,500,S0=86.47 mA, S1=118.75 mA, S2=106.12 mA, S3=123.10 mA, S4=65.97 mA
12:55:45:542 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:45:737 -> 826064,500,S0=107.93 mA, S1=117.60 mA, S2=106.18 mA, S3=78.85 mA, S4=67.18 mA
12:55:45:742 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:45:937 -> 826264,500,S0=46.93 mA, S1=142.85 mA, S2=105.30 mA, S3=50.97 mA, S4=66.40 mA
12:55:45:942 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:46:137 -> 826464,500,S0=46.88 mA, S1=127.82 mA, S2=105.65 mA, S3=76.57 mA, S4=62.65 mA
12:55:46:146 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:46:337 -> 826664,500,S0=68.45 mA, S1=72.27 mA, S2=105.87 mA, S3=76.22 mA, S4=65.97 mA
12:55:46:342 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:46:537 -> 826864,500,S0=55.33 mA, S1=123.75 mA, S2=105.35 mA, S3=77.00 mA, S4=68.40 mA
12:55:46:542 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=1.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:46:737 -> 827064,500,S0=62.22 mA, S1=123.65 mA, S2=106.18 mA, S3=90.60 mA, S4=62.53 mA
12:55:46:742 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=1.00, PA0=0.00
12:55:46:936 -> 827264,500,S0=68.55 mA, S1=178.68 mA, S2=104.75 mA, S3=114.87 mA, S4=65.85 mA
12:55:46:942 -> FSR Live: PB0=0.00, PA7=1.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:47:137 -> 827464,500,S0=67.97 mA, S1=117.47 mA, S2=105.40 mA, S3=76.00 mA, S4=63.13 mA
12:55:47:142 -> FSR Live: PB0=0.00, PA7=1.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:47:337 -> 827664,500,S0=66.25 mA, S1=175.05 mA, S2=106.15 mA, S3=73.20 mA, S4=64.68 mA
12:55:47:342 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=1.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:47:536 -> 827864,500,S0=65.82 mA, S1=172.25 mA, S2=105.37 mA, S3=79.35 mA, S4=66.12 mA
12:55:47:542 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:47:737 -> 828064,500,S0=66.12 mA, S1=120.02 mA, S2=105.20 mA, S3=85.93 mA, S4=68.27 mA
12:55:47:742 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=1.00, PA1=0.00, PA0=0.00
12:55:47:937 -> 828264,500,S0=66.20 mA, S1=119.72 mA, S2=106.20 mA, S3=73.55 mA, S4=62.25 mA
12:55:47:942 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:48:136 -> 828464,500,S0=67.65 mA, S1=75.57 mA, S2=105.27 mA, S3=75.52 mA, S4=64.40 mA
12:55:48:142 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:48:337 -> 828664,500,S0=69.12 mA, S1=147.00 mA, S2=105.52 mA, S3=71.00 mA, S4=66.62 mA
12:55:48:342 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:48:536 -> 828864,500,S0=67.55 mA, S1=121.07 mA, S2=105.12 mA, S3=68.95 mA, S4=68.95 mA
12:55:48:542 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:48:736 -> 829064,500,S0=66.35 mA, S1=112.05 mA, S2=106.43 mA, S3=75.22 mA, S4=63.97 mA
12:55:48:742 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:48:936 -> 829264,500,S0=65.65 mA, S1=89.32 mA, S2=105.20 mA, S3=70.87 mA, S4=62.88 mA
12:55:48:942 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:49:136 -> 829464,500,S0=54.78 mA, S1=117.32 mA, S2=105.25 mA, S3=71.35 mA, S4=64.32 mA
12:55:49:142 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=2.00, PA0=0.00
12:55:49:336 -> 829664,500,S0=66.82 mA, S1=124.45 mA, S2=106.45 mA, S3=58.40 mA, S4=70.50 mA
12:55:49:342 -> FSR Live: PB0=0.00, PA7=0.00, PA6=22.00, PA5=0.00, PA4=0.00, PA3=14.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:49:536 -> 829864,500,S0=106.12 mA, S1=85.15 mA, S2=105.52 mA, S3=80.10 mA, S4=68.10 mA
12:55:49:542 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:49:736 -> 830064,500,S0=46.35 mA, S1=119.80 mA, S2=105.25 mA, S3=74.77 mA, S4=66.77 mA
12:55:49:741 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:49:936 -> 830264,500,S0=65.18 mA, S1=51.25 mA, S2=106.50 mA, S3=75.85 mA, S4=46.28 mA
12:55:49:941 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:50:136 -> 830464,500,S0=65.47 mA, S1=176.95 mA, S2=105.20 mA, S3=74.87 mA, S4=68.35 mA
12:55:50:141 -> FSR Live: PB0=0.00, PA7=0.00, PA6=22.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:50:337 -> 830664,500,S0=56.28 mA, S1=51.55 mA, S2=106.20 mA, S3=75.93 mA, S4=68.30 mA
12:55:50:341 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:50:536 -> 830864,500,S0=67.70 mA, S1=119.62 mA, S2=106.20 mA, S3=72.52 mA, S4=66.22 mA
12:55:50:541 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=1.00, PA1=0.00, PA0=0.00
12:55:50:736 -> 831064,500,S0=105.43 mA, S1=115.80 mA, S2=105.02 mA, S3=74.90 mA, S4=68.02 mA
12:55:50:742 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:50:936 -> 831264,500,S0=46.93 mA, S1=186.45 mA, S2=105.20 mA, S3=76.30 mA, S4=64.22 mA
12:55:50:942 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=1.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:51:136 -> 831464,500,S0=52.40 mA, S1=172.83 mA, S2=105.27 mA, S3=72.50 mA, S4=66.47 mA
12:55:51:141 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:51:336 -> 831664,500,S0=54.58 mA, S1=118.15 mA, S2=106.20 mA, S3=77.15 mA, S4=67.65 mA
12:55:51:342 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=1.00, PA1=0.00, PA0=1.00
12:55:51:536 -> 831864,500,S0=69.40 mA, S1=188.80 mA, S2=105.12 mA, S3=74.30 mA, S4=70.18 mA
12:55:51:541 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:51:736 -> 832064,500,S0=67.85 mA, S1=122.55 mA, S2=105.25 mA, S3=72.95 mA, S4=67.95 mA
12:55:51:741 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:51:936 -> 832264,500,S0=66.30 mA, S1=123.87 mA, S2=106.27 mA, S3=74.37 mA, S4=70.35 mA
12:55:51:941 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:52:136 -> 832464,500,S0=66.82 mA, S1=110.15 mA, S2=105.35 mA, S3=56.88 mA, S4=66.82 mA
12:55:52:141 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:52:336 -> 832664,500,S0=64.47 mA, S1=122.57 mA, S2=105.30 mA, S3=68.02 mA, S4=65.00 mA
12:55:52:341 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:52:536 -> 832864,500,S0=46.85 mA, S1=169.23 mA, S2=106.12 mA, S3=71.27 mA, S4=67.82 mA
12:55:52:541 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:52:736 -> 833064,500,S0=45.20 mA, S1=124.45 mA, S2=105.43 mA, S3=50.20 mA, S4=68.47 mA
12:55:52:741 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:52:936 -> 833264,500,S0=66.45 mA, S1=119.77 mA, S2=106.40 mA, S3=72.27 mA, S4=66.20 mA
12:55:52:941 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:53:136 -> 833464,500,S0=48.63 mA, S1=75.68 mA, S2=106.45 mA, S3=75.50 mA, S4=66.30 mA
12:55:53:141 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:53:336 -> 833664,500,S0=82.32 mA, S1=122.00 mA, S2=105.25 mA, S3=75.57 mA, S4=63.45 mA
12:55:53:341 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:53:536 -> 833864,500,S0=66.85 mA, S1=123.85 mA, S2=106.10 mA, S3=56.97 mA, S4=68.00 mA
12:55:53:541 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=1.00, PA0=0.00
12:55:53:736 -> 834064,500,S0=108.65 mA, S1=112.75 mA, S2=105.45 mA, S3=74.90 mA, S4=65.37 mA
12:55:53:741 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:53:936 -> 834264,500,S0=68.00 mA, S1=118.20 mA, S2=105.37 mA, S3=74.15 mA, S4=62.25 mA
12:55:53:941 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=1.00, PA0=0.00
12:55:54:136 -> 834464,500,S0=67.25 mA, S1=156.23 mA, S2=106.07 mA, S3=78.10 mA, S4=64.18 mA
12:55:54:141 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:54:336 -> 834664,500,S0=60.83 mA, S1=119.05 mA, S2=105.45 mA, S3=113.72 mA, S4=67.05 mA
12:55:54:341 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:54:536 -> 834864,500,S0=47.68 mA, S1=81.15 mA, S2=105.37 mA, S3=75.30 mA, S4=66.15 mA
12:55:54:541 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=1.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:54:736 -> 835064,500,S0=98.90 mA, S1=218.95 mA, S2=104.62 mA, S3=109.40 mA, S4=63.28 mA
12:55:54:741 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:54:936 -> 835264,500,S0=66.43 mA, S1=80.65 mA, S2=106.32 mA, S3=115.97 mA, S4=65.68 mA
12:55:54:941 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=1.00
12:55:55:136 -> 835464,500,S0=66.32 mA, S1=161.55 mA, S2=106.35 mA, S3=75.57 mA, S4=67.47 mA
12:55:55:141 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:55:336 -> 835664,500,S0=102.05 mA, S1=120.40 mA, S2=105.20 mA, S3=73.62 mA, S4=66.12 mA
12:55:55:341 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=1.00, PA1=0.00, PA0=0.00
12:55:55:536 -> 835864,500,S0=65.85 mA, S1=79.30 mA, S2=105.22 mA, S3=112.95 mA, S4=58.95 mA
12:55:55:541 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=14.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:55:736 -> 836064,500,S0=52.15 mA, S1=126.02 mA, S2=106.47 mA, S3=76.72 mA, S4=67.90 mA
12:55:55:741 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=1.00, PA0=0.00
12:55:55:936 -> 836264,500,S0=66.12 mA, S1=120.85 mA, S2=105.68 mA, S3=113.27 mA, S4=69.93 mA
12:55:55:941 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:56:136 -> 836464,500,S0=67.30 mA, S1=51.28 mA, S2=106.55 mA, S3=72.97 mA, S4=70.25 mA
12:55:56:141 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=14.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:56:336 -> 836664,500,S0=46.13 mA, S1=127.32 mA, S2=106.30 mA, S3=83.27 mA, S4=66.47 mA
12:55:56:341 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:56:536 -> 836864,500,S0=106.27 mA, S1=183.38 mA, S2=106.05 mA, S3=75.27 mA, S4=73.27 mA
12:55:56:541 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=1.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:56:735 -> 837064,500,S0=49.43 mA, S1=120.50 mA, S2=105.37 mA, S3=107.15 mA, S4=64.52 mA
12:55:56:741 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=1.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:56:936 -> 837264,500,S0=68.00 mA, S1=122.90 mA, S2=105.00 mA, S3=80.68 mA, S4=64.87 mA
12:55:56:941 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:57:136 -> 837464,500,S0=66.95 mA, S1=122.62 mA, S2=105.25 mA, S3=71.80 mA, S4=66.47 mA
12:55:57:141 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=1.00, PA0=0.00
12:55:57:336 -> 837664,500,S0=68.30 mA, S1=119.37 mA, S2=105.43 mA, S3=72.18 mA, S4=64.22 mA
12:55:57:341 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:57:536 -> 837864,500,S0=45.63 mA, S1=74.47 mA, S2=106.62 mA, S3=72.40 mA, S4=66.00 mA
12:55:57:541 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:57:736 -> 838064,500,S0=68.57 mA, S1=123.72 mA, S2=105.27 mA, S3=51.18 mA, S4=65.10 mA
12:55:57:741 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=2.00
12:55:57:936 -> 838264,500,S0=68.55 mA, S1=74.62 mA, S2=105.60 mA, S3=76.22 mA, S4=60.63 mA
12:55:57:941 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:58:136 -> 838464,500,S0=91.68 mA, S1=185.02 mA, S2=106.18 mA, S3=78.37 mA, S4=60.40 mA
12:55:58:141 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=1.00, PA0=0.00
12:55:58:336 -> 838664,500,S0=45.65 mA, S1=116.82 mA, S2=106.20 mA, S3=77.22 mA, S4=62.80 mA
12:55:58:341 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=1.00, PA0=0.00
12:55:58:536 -> 838864,500,S0=65.62 mA, S1=185.08 mA, S2=105.50 mA, S3=71.32 mA, S4=64.40 mA
12:55:58:541 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:58:736 -> 839064,500,S0=67.80 mA, S1=171.93 mA, S2=104.97 mA, S3=74.55 mA, S4=59.95 mA
12:55:58:741 -> FSR Live: PB0=0.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=0.00, PA3=13.00, PA2=0.00, PA1=0.00, PA0=0.00
12:55:58:936 -> 839264,500,S0=67.50 mA, S1=124.55 mA, S2=105.93 mA, S3=73.12 mA, S4=60.90 mA
