10:54:13:865 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:50:778 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:50:967 -> 103769,2400,S0=52.00 mA, S1=48.70 mA, S2=47.88 mA, S3=48.55 mA, S4=52.00 mA
10:55:50:978 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:51:167 -> 103969,2400,S0=50.08 mA, S1=47.90 mA, S2=48.22 mA, S3=48.65 mA, S4=49.47 mA
10:55:51:178 -> FSR Live: PB0=40.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:51:367 -> 104169,2400,S0=70.85 mA, S1=49.05 mA, S2=48.10 mA, S3=48.18 mA, S4=70.95 mA
10:55:51:378 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:51:567 -> 104369,2400,S0=50.70 mA, S1=48.05 mA, S2=48.43 mA, S3=49.58 mA, S4=41.68 mA
10:55:51:578 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=1.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:51:767 -> 104569,2400,S0=68.20 mA, S1=49.05 mA, S2=47.95 mA, S3=48.38 mA, S4=51.97 mA
10:55:51:778 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:51:967 -> 104769,2400,S0=61.33 mA, S1=47.65 mA, S2=48.10 mA, S3=49.75 mA, S4=52.65 mA
10:55:51:978 -> FSR Live: PB0=40.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:52:167 -> 104969,2400,S0=52.50 mA, S1=48.28 mA, S2=47.50 mA, S3=49.80 mA, S4=56.55 mA
10:55:52:178 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:52:367 -> 105169,2400,S0=41.58 mA, S1=48.75 mA, S2=48.05 mA, S3=48.25 mA, S4=51.88 mA
10:55:52:378 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:52:567 -> 105369,2400,S0=50.05 mA, S1=48.88 mA, S2=47.83 mA, S3=49.33 mA, S4=52.38 mA
10:55:52:578 -> FSR Live: PB0=40.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:52:767 -> 105569,2400,S0=51.28 mA, S1=40.38 mA, S2=48.00 mA, S3=49.20 mA, S4=51.60 mA
10:55:52:778 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:52:967 -> 105769,2400,S0=51.18 mA, S1=47.90 mA, S2=47.83 mA, S3=49.68 mA, S4=54.15 mA
10:55:52:978 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:53:167 -> 105969,2400,S0=68.27 mA, S1=48.90 mA, S2=47.83 mA, S3=49.65 mA, S4=51.75 mA
10:55:53:178 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:53:367 -> 106169,2400,S0=45.83 mA, S1=49.10 mA, S2=47.80 mA, S3=49.13 mA, S4=52.25 mA
10:55:53:378 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=1.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:53:567 -> 106369,2400,S0=49.95 mA, S1=64.95 mA, S2=48.28 mA, S3=49.88 mA, S4=72.82 mA
10:55:53:578 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:53:767 -> 106569,2400,S0=50.05 mA, S1=66.43 mA, S2=47.97 mA, S3=48.30 mA, S4=51.15 mA
10:55:53:778 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:53:967 -> 106769,2400,S0=51.05 mA, S1=48.78 mA, S2=48.38 mA, S3=49.47 mA, S4=75.20 mA
10:55:53:978 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=1.00, PA1=0.00, PA0=0.00
10:55:54:167 -> 106969,2400,S0=52.00 mA, S1=46.05 mA, S2=47.80 mA, S3=49.03 mA, S4=51.80 mA
10:55:54:178 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:54:367 -> 107169,2400,S0=51.03 mA, S1=47.10 mA, S2=47.83 mA, S3=48.18 mA, S4=73.22 mA
10:55:54:378 -> FSR Live: PB0=40.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=1.00, PA3=12.00, PA2=1.00, PA1=0.00, PA0=0.00
10:55:54:567 -> 107369,2400,S0=43.08 mA, S1=48.13 mA, S2=47.90 mA, S3=47.13 mA, S4=51.63 mA
10:55:54:578 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:54:767 -> 107569,2400,S0=50.03 mA, S1=53.58 mA, S2=48.10 mA, S3=49.38 mA, S4=53.85 mA
10:55:54:778 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:54:967 -> 107769,2400,S0=50.63 mA, S1=63.80 mA, S2=48.08 mA, S3=48.78 mA, S4=51.70 mA
10:55:54:978 -> FSR Live: PB0=40.00, PA7=0.00, PA6=26.00, PA5=1.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:55:167 -> 107969,2400,S0=50.18 mA, S1=47.72 mA, S2=47.97 mA, S3=49.35 mA, S4=41.55 mA
10:55:55:178 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:55:366 -> 108169,2400,S0=51.18 mA, S1=49.03 mA, S2=48.05 mA, S3=48.20 mA, S4=54.05 mA
10:55:55:378 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:55:567 -> 108369,2400,S0=50.13 mA, S1=48.18 mA, S2=47.70 mA, S3=48.30 mA, S4=51.80 mA
10:55:55:578 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:55:767 -> 108569,2400,S0=70.52 mA, S1=47.78 mA, S2=48.08 mA, S3=49.15 mA, S4=42.88 mA
10:55:55:778 -> FSR Live: PB0=41.00, PA7=1.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:55:967 -> 108769,2400,S0=50.88 mA, S1=49.13 mA, S2=47.80 mA, S3=49.28 mA, S4=42.47 mA
10:55:55:978 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:56:166 -> 108969,2400,S0=41.18 mA, S1=47.03 mA, S2=47.65 mA, S3=48.72 mA, S4=55.53 mA
10:55:56:178 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:56:367 -> 109169,2400,S0=50.58 mA, S1=48.30 mA, S2=47.68 mA, S3=50.70 mA, S4=52.75 mA
10:55:56:378 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:56:567 -> 109369,2400,S0=50.03 mA, S1=40.50 mA, S2=48.33 mA, S3=48.18 mA, S4=42.80 mA
10:55:56:578 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:56:767 -> 109569,2400,S0=51.65 mA, S1=47.83 mA, S2=48.28 mA, S3=49.80 mA, S4=42.15 mA
10:55:56:778 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:56:967 -> 109769,2400,S0=49.95 mA, S1=43.18 mA, S2=47.97 mA, S3=48.33 mA, S4=75.65 mA
10:55:56:978 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:57:166 -> 109969,2400,S0=51.22 mA, S1=49.03 mA, S2=47.78 mA, S3=49.28 mA, S4=51.60 mA
10:55:57:178 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:57:367 -> 110169,2400,S0=51.75 mA, S1=41.58 mA, S2=47.75 mA, S3=49.93 mA, S4=53.65 mA
10:55:57:378 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:57:566 -> 110369,2400,S0=50.08 mA, S1=40.60 mA, S2=48.40 mA, S3=49.83 mA, S4=51.38 mA
10:55:57:578 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:57:767 -> 110569,2400,S0=41.05 mA, S1=57.60 mA, S2=48.00 mA, S3=49.25 mA, S4=41.72 mA
10:55:57:778 -> FSR Live: PB0=40.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:57:966 -> 110769,2400,S0=50.88 mA, S1=47.75 mA, S2=48.18 mA, S3=49.35 mA, S4=52.83 mA
10:55:57:978 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:58:167 -> 110969,2400,S0=79.95 mA, S1=51.75 mA, S2=47.65 mA, S3=49.50 mA, S4=51.20 mA
10:55:58:178 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:58:366 -> 111169,2400,S0=52.00 mA, S1=47.25 mA, S2=47.70 mA, S3=48.28 mA, S4=53.00 mA
10:55:58:378 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:58:566 -> 111369,2400,S0=41.25 mA, S1=47.50 mA, S2=48.28 mA, S3=49.93 mA, S4=52.65 mA
10:55:58:578 -> FSR Live: PB0=40.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:58:766 -> 111569,2400,S0=69.97 mA, S1=54.90 mA, S2=48.10 mA, S3=49.83 mA, S4=53.40 mA
10:55:58:778 -> FSR Live: PB0=40.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:58:967 -> 111769,2400,S0=49.93 mA, S1=63.68 mA, S2=47.75 mA, S3=48.40 mA, S4=53.53 mA
10:55:58:978 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:59:168 -> 111969,2400,S0=41.38 mA, S1=46.90 mA, S2=47.85 mA, S3=50.03 mA, S4=53.75 mA
10:55:59:181 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:59:366 -> 112169,2400,S0=70.25 mA, S1=40.88 mA, S2=47.47 mA, S3=48.93 mA, S4=51.90 mA
10:55:59:378 -> FSR Live: PB0=40.00, PA7=1.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:59:566 -> 112369,2400,S0=41.05 mA, S1=47.93 mA, S2=48.35 mA, S3=49.28 mA, S4=71.15 mA
10:55:59:578 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:59:766 -> 112569,2400,S0=50.93 mA, S1=47.88 mA, S2=47.97 mA, S3=48.33 mA, S4=52.72 mA
10:55:59:777 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:55:59:966 -> 112769,2400,S0=50.35 mA, S1=49.20 mA, S2=48.03 mA, S3=49.68 mA, S4=52.53 mA
10:55:59:978 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:00:167 -> 112969,2400,S0=41.65 mA, S1=47.75 mA, S2=47.72 mA, S3=49.22 mA, S4=42.60 mA
10:56:00:178 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:00:367 -> 113169,2400,S0=50.03 mA, S1=47.10 mA, S2=48.40 mA, S3=48.50 mA, S4=52.60 mA
10:56:00:378 -> FSR Live: PB0=40.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:00:567 -> 113369,2400,S0=50.15 mA, S1=50.20 mA, S2=48.08 mA, S3=49.43 mA, S4=50.35 mA
10:56:00:578 -> FSR Live: PB0=40.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=1.00, PA3=12.00, PA2=1.00, PA1=0.00, PA0=0.00
10:56:00:766 -> 113569,2400,S0=51.33 mA, S1=47.10 mA, S2=48.00 mA, S3=48.28 mA, S4=51.72 mA
10:56:00:777 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:00:966 -> 113769,2400,S0=50.18 mA, S1=40.78 mA, S2=48.20 mA, S3=48.88 mA, S4=52.45 mA
10:56:00:977 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:01:167 -> 113969,2400,S0=50.10 mA, S1=48.68 mA, S2=48.08 mA, S3=48.75 mA, S4=50.90 mA
10:56:01:178 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:01:366 -> 114169,2400,S0=41.22 mA, S1=49.25 mA, S2=48.15 mA, S3=48.60 mA, S4=52.58 mA
10:56:01:377 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:01:566 -> 114369,2400,S0=50.88 mA, S1=47.85 mA, S2=48.20 mA, S3=49.85 mA, S4=41.47 mA
10:56:01:578 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=1.00, PA1=0.00, PA0=0.00
10:56:01:766 -> 114569,2400,S0=50.55 mA, S1=47.53 mA, S2=47.85 mA, S3=48.25 mA, S4=53.47 mA
10:56:01:778 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:01:966 -> 114769,2400,S0=50.68 mA, S1=48.15 mA, S2=48.20 mA, S3=49.70 mA, S4=51.72 mA
10:56:01:977 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:02:166 -> 114969,2400,S0=42.97 mA, S1=48.85 mA, S2=48.20 mA, S3=48.80 mA, S4=51.58 mA
10:56:02:178 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:02:366 -> 115169,2400,S0=55.68 mA, S1=49.25 mA, S2=48.15 mA, S3=48.38 mA, S4=53.13 mA
10:56:02:377 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:02:566 -> 115369,2400,S0=50.08 mA, S1=48.63 mA, S2=47.60 mA, S3=49.28 mA, S4=50.15 mA
10:56:02:577 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=1.00, PA1=0.00, PA0=0.00
10:56:02:766 -> 115569,2400,S0=67.68 mA, S1=62.20 mA, S2=48.13 mA, S3=49.68 mA, S4=52.08 mA
10:56:02:778 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:02:970 -> 115769,2400,S0=100.77 mA, S1=48.55 mA, S2=48.08 mA, S3=49.63 mA, S4=52.83 mA
10:56:02:977 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:03:170 -> 115969,2400,S0=50.10 mA, S1=47.53 mA, S2=48.13 mA, S3=49.90 mA, S4=53.43 mA
10:56:03:177 -> FSR Live: PB0=40.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=1.00, PA0=0.00
10:56:03:366 -> 116169,2400,S0=51.38 mA, S1=48.88 mA, S2=48.53 mA, S3=48.10 mA, S4=42.30 mA
10:56:03:378 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:03:566 -> 116369,2400,S0=47.30 mA, S1=47.72 mA, S2=48.13 mA, S3=49.30 mA, S4=55.28 mA
10:56:03:577 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:03:766 -> 116569,2400,S0=51.53 mA, S1=40.83 mA, S2=48.08 mA, S3=49.28 mA, S4=51.28 mA
10:56:03:777 -> FSR Live: PB0=39.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:03:966 -> 116769,2400,S0=50.25 mA, S1=48.22 mA, S2=48.00 mA, S3=54.25 mA, S4=48.33 mA
10:56:03:977 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:04:166 -> 116969,2400,S0=41.03 mA, S1=48.00 mA, S2=47.88 mA, S3=48.18 mA, S4=52.83 mA
10:56:04:178 -> FSR Live: PB0=39.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:04:366 -> 117169,2400,S0=50.20 mA, S1=47.45 mA, S2=48.15 mA, S3=49.20 mA, S4=50.15 mA
10:56:04:377 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=1.00, PA0=0.00
10:56:04:566 -> 117369,2400,S0=41.20 mA, S1=48.93 mA, S2=48.10 mA, S3=48.28 mA, S4=51.58 mA
10:56:04:577 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:04:766 -> 117569,2400,S0=35.47 mA, S1=48.78 mA, S2=47.95 mA, S3=48.95 mA, S4=50.15 mA
10:56:04:777 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:04:966 -> 117769,2400,S0=50.68 mA, S1=47.10 mA, S2=48.30 mA, S3=48.68 mA, S4=51.10 mA
10:56:04:978 -> FSR Live: PB0=40.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:05:166 -> 117969,2400,S0=50.38 mA, S1=47.00 mA, S2=47.43 mA, S3=49.08 mA, S4=52.60 mA
10:56:05:177 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=1.00, PA1=0.00, PA0=0.00
10:56:05:366 -> 118169,2400,S0=71.93 mA, S1=47.93 mA, S2=48.28 mA, S3=49.35 mA, S4=50.68 mA
10:56:05:377 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:05:566 -> 118369,2400,S0=70.35 mA, S1=62.03 mA, S2=47.72 mA, S3=49.28 mA, S4=53.30 mA
10:56:05:577 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:05:766 -> 118569,2400,S0=69.45 mA, S1=48.03 mA, S2=48.15 mA, S3=48.93 mA, S4=52.43 mA
10:56:05:777 -> FSR Live: PB0=40.00, PA7=1.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:05:966 -> 118769,2400,S0=51.43 mA, S1=41.72 mA, S2=47.50 mA, S3=49.20 mA, S4=51.22 mA
10:56:05:977 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:06:166 -> 118969,2400,S0=66.80 mA, S1=48.08 mA, S2=47.70 mA, S3=48.18 mA, S4=51.45 mA
10:56:06:177 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:06:365 -> 119169,2400,S0=49.10 mA, S1=48.25 mA, S2=47.97 mA, S3=48.35 mA, S4=49.13 mA
10:56:06:377 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:06:565 -> 119369,2400,S0=41.18 mA, S1=49.03 mA, S2=48.25 mA, S3=48.13 mA, S4=48.38 mA
10:56:06:577 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:06:766 -> 119569,2400,S0=50.08 mA, S1=40.45 mA, S2=47.95 mA, S3=49.43 mA, S4=50.43 mA
10:56:06:777 -> FSR Live: PB0=39.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:06:966 -> 119769,2400,S0=49.18 mA, S1=41.18 mA, S2=48.22 mA, S3=49.08 mA, S4=48.38 mA
10:56:06:977 -> FSR Live: PB0=40.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:07:166 -> 119969,2400,S0=46.40 mA, S1=47.15 mA, S2=48.53 mA, S3=49.80 mA, S4=49.20 mA
10:56:07:177 -> FSR Live: PB0=39.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:07:366 -> 120169,2400,S0=50.18 mA, S1=48.08 mA, S2=48.20 mA, S3=49.10 mA, S4=48.47 mA
10:56:07:377 -> FSR Live: PB0=39.00, PA7=0.00, PA6=27.00, PA5=1.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:07:566 -> 120369,2400,S0=50.20 mA, S1=38.38 mA, S2=48.22 mA, S3=48.22 mA, S4=49.20 mA
10:56:07:577 -> FSR Live: PB0=39.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:07:766 -> 120569,2400,S0=69.95 mA, S1=53.97 mA, S2=47.97 mA, S3=48.93 mA, S4=50.05 mA
10:56:07:777 -> FSR Live: PB0=39.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:07:966 -> 120769,2400,S0=41.03 mA, S1=49.53 mA, S2=47.60 mA, S3=49.30 mA, S4=49.40 mA
10:56:07:977 -> FSR Live: PB0=39.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:08:166 -> 120969,2400,S0=41.35 mA, S1=42.30 mA, S2=48.22 mA, S3=49.22 mA, S4=49.22 mA
10:56:08:177 -> FSR Live: PB0=40.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:08:366 -> 121169,2400,S0=68.85 mA, S1=47.80 mA, S2=48.15 mA, S3=49.53 mA, S4=47.53 mA
10:56:08:377 -> FSR Live: PB0=39.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:08:566 -> 121369,2400,S0=50.22 mA, S1=47.93 mA, S2=48.33 mA, S3=49.35 mA, S4=40.83 mA
10:56:08:577 -> FSR Live: PB0=39.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:56:08:766 -> 121569,2400,S0=58.05 mA, S1=47.25 mA, S2=48.35 mA, S3=49.33 mA, S4=40.70 mA
