11:23:24:225 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:46:353 -> Moving servos (us): 2067
11:23:46:357 -> Moving servos (us): 2068
11:23:46:357 -> Moving servos (us): 2068
11:23:46:363 -> Moving servos (us): 2068
11:23:46:363 -> Moving servos (us): 2070
11:23:46:363 -> Moving servos (us): 2070
11:23:46:368 -> Moving servos (us): 2071
11:23:46:368 -> Moving servos (us): 2071
11:23:46:374 -> Moving servos (us): 2072
11:23:46:374 -> Moving servos (us): 2072
11:23:46:379 -> Moving servos (us): 2073
11:23:46:379 -> Moving servos (us): 2074
11:23:46:379 -> Moving servos (us): 2074
11:23:46:385 -> Moving servos (us): 2074
11:23:46:385 -> Moving servos (us): 2074
11:23:46:390 -> Moving servos (us): 2075
11:23:46:390 -> Moving servos (us): 2076
11:23:46:396 -> Moving servos (us): 2077
11:23:46:396 -> Moving servos (us): 2077
11:23:46:396 -> Moving servos (us): 2078
11:23:46:401 -> Moving servos (us): 2078
11:23:46:401 -> Moving servos (us): 2079
11:23:46:406 -> Moving servos (us): 2079
11:23:46:406 -> Moving servos (us): 2079
11:23:46:406 -> Moving servos (us): 2080
11:23:46:411 -> Moving servos (us): 2081
11:23:46:411 -> Moving servos (us): 2081
11:23:46:417 -> Moving servos (us): 2082
11:23:46:417 -> Moving servos (us): 2082
11:23:46:422 -> Moving servos (us): 2083
11:23:46:422 -> Moving servos (us): 2083
11:23:46:422 -> Moving servos (us): 2084
11:23:46:427 -> Moving servos (us): 2084
11:23:46:427 -> Moving servos (us): 2085
11:23:46:433 -> Moving servos (us): 2086
11:23:46:433 -> Moving servos (us): 2086
11:23:46:433 -> Moving servos (us): 2087
11:23:46:438 -> Moving servos (us): 2087
11:23:46:438 -> Moving servos (us): 2088
11:23:46:444 -> Moving servos (us): 2088
11:23:46:444 -> Moving servos (us): 2088
11:23:46:449 -> Moving servos (us): 2090
11:23:46:449 -> Moving servos (us): 2090
11:23:46:449 -> Moving servos (us): 2091
11:23:46:454 -> Moving servos (us): 2091
11:23:46:454 -> Moving servos (us): 2091
11:23:46:460 -> Moving servos (us): 2092
11:23:46:460 -> Moving servos (us): 2092
11:23:46:465 -> Moving servos (us): 2094
11:23:46:465 -> Moving servos (us): 2094
11:23:46:465 -> Moving servos (us): 2094
11:23:46:471 -> Moving servos (us): 2094
11:23:46:471 -> Moving servos (us): 2095
11:23:46:476 -> Moving servos (us): 2096
11:23:46:476 -> Moving servos (us): 2097
11:23:46:476 -> Moving servos (us): 2097
11:23:46:482 -> Moving servos (us): 2097
11:23:46:482 -> Moving servos (us): 2098
11:23:46:487 -> Moving servos (us): 2099
11:23:46:487 -> Moving servos (us): 2099
11:23:46:492 -> Moving servos (us): 2099
11:23:46:492 -> Moving servos (us): 2100
11:23:46:492 -> Moving servos (us): 2100
11:23:46:500 -> 41350,2100,S0=42.25 mA, S1=44.50 mA, S2=152.18 mA, S3=39.58 mA, S4=43.30 mA
11:23:46:505 -> FSR Live: PB0=38.00, PA7=0.00, PA6=19.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:46:516 -> Moving servos (us): 2105
11:23:46:516 -> Moving servos (us): 2106
11:23:46:522 -> Moving servos (us): 2106
11:23:46:522 -> Moving servos (us): 2107
11:23:46:522 -> Moving servos (us): 2108
11:23:46:538 -> Moving servos (us): 2108
11:23:46:538 -> Moving servos (us): 2109
11:23:46:538 -> Moving servos (us): 2109
11:23:46:538 -> Moving servos (us): 2110
11:23:46:538 -> Moving servos (us): 2110
11:23:46:539 -> Moving servos (us): 2111
11:23:46:539 -> Moving servos (us): 2111
11:23:46:547 -> Moving servos (us): 2111
11:23:46:547 -> Moving servos (us): 2113
11:23:46:549 -> Moving servos (us): 2113
11:23:46:549 -> Moving servos (us): 2114
11:23:46:549 -> Moving servos (us): 2114
11:23:46:555 -> Moving servos (us): 2115
11:23:46:555 -> Moving servos (us): 2115
11:23:46:559 -> Moving servos (us): 2116
11:23:46:559 -> Moving servos (us): 2117
11:23:46:565 -> Moving servos (us): 2117
11:23:46:565 -> Moving servos (us): 2117
11:23:46:565 -> Moving servos (us): 2117
11:23:46:570 -> Moving servos (us): 2118
11:23:46:570 -> Moving servos (us): 2119
11:23:46:576 -> Moving servos (us): 2120
11:23:46:576 -> Moving servos (us): 2120
11:23:46:576 -> Moving servos (us): 2120
11:23:46:581 -> Moving servos (us): 2121
11:23:46:581 -> Moving servos (us): 2122
11:23:46:586 -> Moving servos (us): 2122
11:23:46:586 -> Moving servos (us): 2122
11:23:46:592 -> Moving servos (us): 2123
11:23:46:592 -> Moving servos (us): 2124
11:23:46:592 -> Moving servos (us): 2125
11:23:46:597 -> Moving servos (us): 2125
11:23:46:597 -> Moving servos (us): 2126
11:23:46:603 -> Moving servos (us): 2126
11:23:46:603 -> Moving servos (us): 2126
11:23:46:603 -> Moving servos (us): 2127
11:23:46:608 -> Moving servos (us): 2127
11:23:46:608 -> Moving servos (us): 2129
11:23:46:613 -> Moving servos (us): 2129
11:23:46:613 -> Moving servos (us): 2129
11:23:46:619 -> Moving servos (us): 2130
11:23:46:619 -> Moving servos (us): 2130
11:23:46:619 -> Moving servos (us): 2131
11:23:46:628 -> Moving servos (us): 2132
11:23:46:628 -> Moving servos (us): 2132
11:23:46:631 -> Moving servos (us): 2132
11:23:46:631 -> Moving servos (us): 2133
11:23:46:636 -> Moving servos (us): 2134
11:23:46:636 -> Moving servos (us): 2134
11:23:46:636 -> Moving servos (us): 2135
11:23:46:641 -> Moving servos (us): 2135
11:23:46:641 -> Moving servos (us): 2135
11:23:46:646 -> Moving servos (us): 2137
11:23:46:646 -> Moving servos (us): 2137
11:23:46:646 -> Moving servos (us): 2137
11:23:46:651 -> Moving servos (us): 2137
11:23:46:651 -> Moving servos (us): 2138
11:23:46:657 -> Moving servos (us): 2139
11:23:46:657 -> Moving servos (us): 2140
11:23:46:666 -> Moving servos (us): 2140
11:23:46:666 -> Moving servos (us): 2140
11:23:46:666 -> Moving servos (us): 2141
11:23:46:668 -> Moving servos (us): 2142
11:23:46:668 -> Moving servos (us): 2142
11:23:46:689 -> Moving servos (us): 2143
11:23:46:689 -> Moving servos (us): 2143
11:23:46:689 -> Moving servos (us): 2143
11:23:46:689 -> Moving servos (us): 2145
11:23:46:689 -> Moving servos (us): 2145
11:23:46:689 -> Moving servos (us): 2145
11:23:46:689 -> Moving servos (us): 2146
11:23:46:691 -> Moving servos (us): 2146
11:23:46:691 -> Moving servos (us): 2147
11:23:46:691 -> Moving servos (us): 2147
11:23:46:695 -> Moving servos (us): 2149
11:23:46:695 -> Moving servos (us): 2149
11:23:46:700 -> Moving servos (us): 2149
11:23:46:700 -> 41550,2149,S0=77.07 mA, S1=39.40 mA, S2=180.90 mA, S3=27.30 mA, S4=44.22 mA
11:23:46:705 -> FSR Live: PB0=38.00, PA7=0.00, PA6=21.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:46:716 -> Moving servos (us): 2154
11:23:46:716 -> Moving servos (us): 2154
11:23:46:722 -> Moving servos (us): 2154
11:23:46:722 -> Moving servos (us): 2155
11:23:46:727 -> Moving servos (us): 2155
11:23:46:727 -> Moving servos (us): 2156
11:23:46:733 -> Moving servos (us): 2156
11:23:46:733 -> Moving servos (us): 2157
11:23:46:733 -> Moving servos (us): 2158
11:23:46:741 -> Moving servos (us): 2158
11:23:46:741 -> Moving servos (us): 2159
11:23:46:747 -> Moving servos (us): 2159
11:23:46:747 -> Moving servos (us): 2159
11:23:46:747 -> Moving servos (us): 2160
11:23:46:749 -> Moving servos (us): 2161
11:23:46:749 -> Moving servos (us): 2162
11:23:46:754 -> Moving servos (us): 2162
11:23:46:754 -> Moving servos (us): 2163
11:23:46:759 -> Moving servos (us): 2163
11:23:46:759 -> Moving servos (us): 2164
11:23:46:759 -> Moving servos (us): 2164
11:23:46:765 -> Moving servos (us): 2164
11:23:46:765 -> Moving servos (us): 2166
11:23:46:770 -> Moving servos (us): 2166
11:23:46:770 -> Moving servos (us): 2166
11:23:46:770 -> Moving servos (us): 2167
11:23:46:776 -> Moving servos (us): 2167
11:23:46:776 -> Moving servos (us): 2168
11:23:46:781 -> Moving servos (us): 2169
11:23:46:781 -> Moving servos (us): 2169
11:23:46:787 -> Moving servos (us): 2169
11:23:46:787 -> Moving servos (us): 2170
11:23:46:787 -> Moving servos (us): 2171
11:23:46:792 -> Moving servos (us): 2171
11:23:46:792 -> Moving servos (us): 2172
11:23:46:797 -> Moving servos (us): 2172
11:23:46:797 -> Moving servos (us): 2173
11:23:46:803 -> Moving servos (us): 2174
11:23:46:803 -> Moving servos (us): 2174
11:23:46:803 -> Moving servos (us): 2174
11:23:46:808 -> Moving servos (us): 2174
11:23:46:808 -> Moving servos (us): 2175
11:23:46:814 -> Moving servos (us): 2176
11:23:46:814 -> Moving servos (us): 2177
11:23:46:814 -> Moving servos (us): 2177
11:23:46:821 -> Moving servos (us): 2177
11:23:46:821 -> Moving servos (us): 2178
11:23:46:824 -> Moving servos (us): 2179
11:23:46:824 -> Moving servos (us): 2179
11:23:46:830 -> Moving servos (us): 2180
11:23:46:830 -> Moving servos (us): 2181
11:23:46:830 -> Moving servos (us): 2181
11:23:46:835 -> Moving servos (us): 2181
11:23:46:835 -> Moving servos (us): 2182
11:23:46:841 -> Moving servos (us): 2183
11:23:46:841 -> Moving servos (us): 2183
11:23:46:841 -> Moving servos (us): 2183
11:23:46:846 -> Moving servos (us): 2184
11:23:46:846 -> Moving servos (us): 2184
11:23:46:851 -> Moving servos (us): 2186
11:23:46:851 -> Moving servos (us): 2186
11:23:46:857 -> Moving servos (us): 2186
11:23:46:857 -> Moving servos (us): 2186
11:23:46:857 -> Moving servos (us): 2187
11:23:46:862 -> Moving servos (us): 2188
11:23:46:862 -> Moving servos (us): 2188
11:23:46:867 -> Moving servos (us): 2189
11:23:46:867 -> Moving servos (us): 2190
11:23:46:873 -> Moving servos (us): 2190
11:23:46:873 -> Moving servos (us): 2191
11:23:46:873 -> Moving servos (us): 2191
11:23:46:881 -> Moving servos (us): 2191
11:23:46:881 -> Moving servos (us): 2192
11:23:46:884 -> Moving servos (us): 2192
11:23:46:884 -> Moving servos (us): 2193
11:23:46:884 -> Moving servos (us): 2194
11:23:46:889 -> Moving servos (us): 2194
11:23:46:889 -> Moving servos (us): 2195
11:23:46:895 -> Moving servos (us): 2195
11:23:46:895 -> Moving servos (us): 2196
11:23:46:901 -> Moving servos (us): 2197
11:23:46:901 -> 41752,2197,S0=60.28 mA, S1=29.22 mA, S2=220.73 mA, S3=43.88 mA, S4=45.78 mA
11:23:46:907 -> FSR Live: PB0=38.00, PA7=0.00, PA6=21.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:46:918 -> Moving servos (us): 2201
11:23:46:918 -> Moving servos (us): 2201
11:23:46:923 -> Moving servos (us): 2202
11:23:46:923 -> Moving servos (us): 2203
11:23:46:928 -> Moving servos (us): 2203
11:23:46:928 -> Moving servos (us): 2204
11:23:46:928 -> Moving servos (us): 2204
11:23:46:934 -> Moving servos (us): 2205
11:23:46:934 -> Moving servos (us): 2206
11:23:46:940 -> Moving servos (us): 2206
11:23:46:940 -> Moving servos (us): 2206
11:23:46:940 -> Moving servos (us): 2206
11:23:46:945 -> Moving servos (us): 2207
11:23:46:945 -> Moving servos (us): 2208
11:23:46:950 -> Moving servos (us): 2209
11:23:46:950 -> Moving servos (us): 2209
11:23:46:955 -> Moving servos (us): 2210
11:23:46:955 -> Moving servos (us): 2210
11:23:46:955 -> Moving servos (us): 2211
11:23:46:961 -> Moving servos (us): 2211
11:23:46:961 -> Moving servos (us): 2211
11:23:46:966 -> Moving servos (us): 2212
11:23:46:966 -> Moving servos (us): 2213
11:23:46:971 -> Moving servos (us): 2214
11:23:46:971 -> Moving servos (us): 2214
11:23:46:971 -> Moving servos (us): 2214
11:23:46:977 -> Moving servos (us): 2215
11:23:46:977 -> Moving servos (us): 2215
11:23:46:983 -> Moving servos (us): 2216
11:23:46:983 -> Moving servos (us): 2216
11:23:46:983 -> Moving servos (us): 2218
11:23:46:988 -> Moving servos (us): 2218
11:23:46:988 -> Moving servos (us): 2218
11:23:46:993 -> Moving servos (us): 2219
11:23:46:993 -> Moving servos (us): 2219
11:23:46:999 -> Moving servos (us): 2221
11:23:46:999 -> Moving servos (us): 2221
11:23:46:999 -> Moving servos (us): 2221
11:23:47:004 -> Moving servos (us): 2221
11:23:47:004 -> Moving servos (us): 2222
11:23:47:009 -> Moving servos (us): 2223
11:23:47:009 -> Moving servos (us): 2223
11:23:47:009 -> Moving servos (us): 2224
11:23:47:016 -> Moving servos (us): 2224
11:23:47:016 -> Moving servos (us): 2224
11:23:47:021 -> Moving servos (us): 2226
11:23:47:021 -> Moving servos (us): 2226
11:23:47:025 -> Moving servos (us): 2226
11:23:47:025 -> Moving servos (us): 2226
11:23:47:025 -> Moving servos (us): 2227
11:23:47:031 -> Moving servos (us): 2228
11:23:47:031 -> Moving servos (us): 2229
11:23:47:038 -> Moving servos (us): 2229
11:23:47:038 -> Moving servos (us): 2229
11:23:47:042 -> Moving servos (us): 2230
11:23:47:042 -> Moving servos (us): 2231
11:23:47:042 -> Moving servos (us): 2231
11:23:47:047 -> Moving servos (us): 2231
11:23:47:047 -> Moving servos (us): 2232
11:23:47:052 -> Moving servos (us): 2232
11:23:47:052 -> Moving servos (us): 2234
11:23:47:052 -> Moving servos (us): 2234
11:23:47:058 -> Moving servos (us): 2235
11:23:47:058 -> Moving servos (us): 2235
11:23:47:063 -> Moving servos (us): 2235
11:23:47:063 -> Moving servos (us): 2236
11:23:47:069 -> Moving servos (us): 2236
11:23:47:069 -> Moving servos (us): 2238
11:23:47:069 -> Moving servos (us): 2238
11:23:47:074 -> Moving servos (us): 2238
11:23:47:074 -> Moving servos (us): 2238
11:23:47:080 -> Moving servos (us): 2239
11:23:47:080 -> Moving servos (us): 2240
11:23:47:080 -> Moving servos (us): 2240
11:23:47:085 -> Moving servos (us): 2241
11:23:47:085 -> Moving servos (us): 2241
11:23:47:092 -> Moving servos (us): 2242
11:23:47:092 -> Moving servos (us): 2243
11:23:47:096 -> Moving servos (us): 2243
11:23:47:096 -> Moving servos (us): 2243
11:23:47:096 -> Moving servos (us): 2244
11:23:47:102 -> Moving servos (us): 2244
11:23:47:102 -> 41955,2244,S0=819.17 mA, S1=39.00 mA, S2=141.52 mA, S3=27.55 mA, S4=108.27 mA
11:23:47:114 -> FSR Live: PB0=39.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:47:119 -> Moving servos (us): 2249
11:23:47:124 -> Moving servos (us): 2249
11:23:47:124 -> Moving servos (us): 2250
11:23:47:124 -> Moving servos (us): 2251
11:23:47:130 -> Moving servos (us): 2251
11:23:47:130 -> Moving servos (us): 2252
11:23:47:137 -> Moving servos (us): 2252
11:23:47:137 -> Moving servos (us): 2253
11:23:47:140 -> Moving servos (us): 2254
11:23:47:140 -> Moving servos (us): 2254
11:23:47:140 -> Moving servos (us): 2255
11:23:47:146 -> Moving servos (us): 2255
11:23:47:146 -> Moving servos (us): 2255
11:23:47:152 -> Moving servos (us): 2256
11:23:47:152 -> Moving servos (us): 2257
11:23:47:152 -> Moving servos (us): 2258
11:23:47:157 -> Moving servos (us): 2258
11:23:47:157 -> Moving servos (us): 2258
11:23:47:163 -> Moving servos (us): 2259
11:23:47:163 -> Moving servos (us): 2259
11:23:47:168 -> Moving servos (us): 2260
11:23:47:168 -> Moving servos (us): 2261
11:23:47:168 -> Moving servos (us): 2261
11:23:47:173 -> Moving servos (us): 2261
11:23:47:173 -> Moving servos (us): 2262
11:23:47:178 -> Moving servos (us): 2263
11:23:47:178 -> Moving servos (us): 2263
11:23:47:184 -> Moving servos (us): 2263
11:23:47:184 -> Moving servos (us): 2264
11:23:47:184 -> Moving servos (us): 2265
11:23:47:189 -> Moving servos (us): 2265
11:23:47:189 -> Moving servos (us): 2266
11:23:47:194 -> Moving servos (us): 2266
11:23:47:194 -> Moving servos (us): 2267
11:23:47:194 -> Moving servos (us): 2267
11:23:47:200 -> Moving servos (us): 2268
11:23:47:200 -> Moving servos (us): 2268
11:23:47:205 -> Moving servos (us): 2270
11:23:47:205 -> Moving servos (us): 2270
11:23:47:210 -> Moving servos (us): 2270
11:23:47:210 -> Moving servos (us): 2270
11:23:47:210 -> Moving servos (us): 2271
11:23:47:216 -> Moving servos (us): 2272
11:23:47:216 -> Moving servos (us): 2273
11:23:47:223 -> Moving servos (us): 2273
11:23:47:223 -> Moving servos (us): 2273
11:23:47:223 -> Moving servos (us): 2274
11:23:47:228 -> Moving servos (us): 2275
11:23:47:228 -> Moving servos (us): 2275
11:23:47:232 -> Moving servos (us): 2276
11:23:47:232 -> Moving servos (us): 2276
11:23:47:239 -> Moving servos (us): 2276
11:23:47:239 -> Moving servos (us): 2278
11:23:47:239 -> Moving servos (us): 2278
11:23:47:243 -> Moving servos (us): 2278
11:23:47:243 -> Moving servos (us): 2278
11:23:47:249 -> Moving servos (us): 2279
11:23:47:249 -> Moving servos (us): 2280
11:23:47:254 -> Moving servos (us): 2281
11:23:47:254 -> Moving servos (us): 2281
11:23:47:254 -> Moving servos (us): 2281
11:23:47:259 -> Moving servos (us): 2282
11:23:47:259 -> Moving servos (us): 2283
11:23:47:265 -> Moving servos (us): 2283
11:23:47:265 -> Moving servos (us): 2283
11:23:47:265 -> Moving servos (us): 2284
11:23:47:270 -> Moving servos (us): 2284
11:23:47:270 -> Moving servos (us): 2286
11:23:47:276 -> Moving servos (us): 2286
11:23:47:276 -> Moving servos (us): 2287
11:23:47:282 -> Moving servos (us): 2287
11:23:47:282 -> Moving servos (us): 2287
11:23:47:282 -> Moving servos (us): 2288
11:23:47:287 -> Moving servos (us): 2288
11:23:47:287 -> Moving servos (us): 2290
11:23:47:292 -> Moving servos (us): 2290
11:23:47:292 -> Moving servos (us): 2290
11:23:47:292 -> Moving servos (us): 2290
11:23:47:297 -> Moving servos (us): 2291
11:23:47:297 -> Moving servos (us): 2292
11:23:47:303 -> Moving servos (us): 2292
11:23:47:303 -> Moving servos (us): 2293
11:23:47:308 -> 42156,2293,S0=64.35 mA, S1=48.20 mA, S2=128.08 mA, S3=12.65 mA, S4=47.20 mA
11:23:47:314 -> FSR Live: PB0=38.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:47:319 -> Moving servos (us): 2297
11:23:47:324 -> Moving servos (us): 2298
11:23:47:324 -> Moving servos (us): 2298
11:23:47:330 -> Moving servos (us): 2299
11:23:47:330 -> Moving servos (us): 2299
11:23:47:335 -> Moving servos (us): 2300
11:23:47:335 -> Moving servos (us): 2300
11:23:47:335 -> Moving servos (us): 2300
11:23:47:340 -> Moving servos (us): 2301
11:23:47:340 -> Moving servos (us): 2302
11:23:47:347 -> Moving servos (us): 2303
11:23:47:347 -> Moving servos (us): 2303
11:23:47:351 -> Moving servos (us): 2303
11:23:47:351 -> Moving servos (us): 2304
11:23:47:351 -> Moving servos (us): 2304
11:23:47:359 -> Moving servos (us): 2306
11:23:47:359 -> Moving servos (us): 2306
11:23:47:363 -> Moving servos (us): 2306
11:23:47:363 -> Moving servos (us): 2307
11:23:47:363 -> Moving servos (us): 2307
11:23:47:371 -> Moving servos (us): 2308
11:23:47:371 -> Moving servos (us): 2308
11:23:47:373 -> Moving servos (us): 2309
11:23:47:373 -> Moving servos (us): 2309
11:23:47:382 -> Moving servos (us): 2310
11:23:47:382 -> Moving servos (us): 2311
11:23:47:382 -> Moving servos (us): 2311
11:23:47:384 -> Moving servos (us): 2312
11:23:47:384 -> Moving servos (us): 2312
11:23:47:389 -> Moving servos (us): 2312
11:23:47:389 -> Moving servos (us): 2313
11:23:47:389 -> Moving servos (us): 2314
11:23:47:398 -> Moving servos (us): 2315
11:23:47:398 -> Moving servos (us): 2315
11:23:47:400 -> Moving servos (us): 2315
11:23:47:400 -> Moving servos (us): 2316
11:23:47:408 -> Moving servos (us): 2316
11:23:47:408 -> Moving servos (us): 2317
11:23:47:408 -> Moving servos (us): 2318
11:23:47:410 -> Moving servos (us): 2318
11:23:47:410 -> Moving servos (us): 2318
11:23:47:416 -> Moving servos (us): 2319
11:23:47:416 -> Moving servos (us): 2320
11:23:47:422 -> Moving servos (us): 2320
11:23:47:422 -> Moving servos (us): 2320
11:23:47:422 -> Moving servos (us): 2321
11:23:47:427 -> Moving servos (us): 2321
11:23:47:427 -> Moving servos (us): 2323
11:23:47:433 -> Moving servos (us): 2323
11:23:47:433 -> Moving servos (us): 2324
11:23:47:433 -> Moving servos (us): 2324
11:23:47:443 -> Moving servos (us): 2325
11:23:47:443 -> Moving servos (us): 2325
11:23:47:443 -> Moving servos (us): 2325
11:23:47:443 -> Moving servos (us): 2327
11:23:47:449 -> Moving servos (us): 2327
11:23:47:449 -> Moving servos (us): 2327
11:23:47:449 -> Moving servos (us): 2327
11:23:47:454 -> Moving servos (us): 2328
11:23:47:454 -> Moving servos (us): 2329
11:23:47:459 -> Moving servos (us): 2330
11:23:47:459 -> Moving servos (us): 2330
11:23:47:459 -> Moving servos (us): 2331
